set_id,item,file,family,width_ms,speaker,generator,key_left,key_right,boundary_sample,boundary_ms,boundary_phase_ms,level_gain,raw_peak,clipped
in00559,C_BF_w20,in00559__C_BF_w20.wav,C,20,LA_0002,none,LA_E_1635576,LA_E_9072241,26237,1639.8125,19.8125,1.0,0.51987,False
in00559,D_BF_w20,in00559__D_BF_w20.wav,D,20,LA_0002,none,LA_E_1635576,LA_E_9072241,26237,1639.8125,19.8125,1.0,0.51987,False
in00559,S_BF_w20,in00559__S_BF_w20.wav,S,20,LA_0002,none,LA_E_1635576,LA_E_9072241,26237,1639.8125,19.8125,1.246012,0.00647,False
in00559,C_BF_w60,in00559__C_BF_w60.wav,C,60,LA_0002,none,LA_E_1635576,LA_E_9072241,26237,1639.8125,19.8125,1.0,0.51987,False
in00559,D_BF_w60,in00559__D_BF_w60.wav,D,60,LA_0002,none,LA_E_1635576,LA_E_9072241,26237,1639.8125,19.8125,1.0,0.51987,False
in00559,S_BF_w60,in00559__S_BF_w60.wav,S,60,LA_0002,none,LA_E_1635576,LA_E_9072241,26237,1639.8125,19.8125,1.246012,0.00647,False
in00559,C_BF_w160,in00559__C_BF_w160.wav,C,160,LA_0002,none,LA_E_1635576,LA_E_9072241,26237,1639.8125,19.8125,1.0,0.51987,False
in00559,D_BF_w160,in00559__D_BF_w160.wav,D,160,LA_0002,none,LA_E_1635576,LA_E_9072241,26237,1639.8125,19.8125,1.0,0.51987,False
in00559,S_BF_w160,in00559__S_BF_w160.wav,S,160,LA_0002,none,LA_E_1635576,LA_E_9072241,26237,1639.8125,19.8125,1.246012,0.00647,False
in00560,P_BF,in00560__P_BF.wav,P,0,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,1.0,0.4769,False
in00560,C_BF_w0,in00560__C_BF_w0.wav,C,0,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,1.0,0.4769,False
in00560,D_BF_w0,in00560__D_BF_w0.wav,D,0,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,1.0,0.4769,False
in00560,S_BF_w0,in00560__S_BF_w0.wav,S,0,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,0.961356,0.25985,False
in00560,C_BF_w20,in00560__C_BF_w20.wav,C,20,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,1.0,0.4769,False
in00560,D_BF_w20,in00560__D_BF_w20.wav,D,20,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,1.0,0.4769,False
in00560,S_BF_w20,in00560__S_BF_w20.wav,S,20,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,0.961356,0.25985,False
in00560,C_BF_w60,in00560__C_BF_w60.wav,C,60,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,1.0,0.4769,False
in00560,D_BF_w60,in00560__D_BF_w60.wav,D,60,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,1.0,0.4769,False
in00560,S_BF_w60,in00560__S_BF_w60.wav,S,60,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,0.961356,0.25985,False
in00560,C_BF_w160,in00560__C_BF_w160.wav,C,160,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,1.0,0.4769,False
in00560,D_BF_w160,in00560__D_BF_w160.wav,D,160,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,1.0,0.4769,False
in00560,S_BF_w160,in00560__S_BF_w160.wav,S,160,LA_0039,none,LA_E_3539515,LA_E_1552135,25778,1611.125,11.125,0.961356,0.25985,False
in00561,P_BF,in00561__P_BF.wav,P,0,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.0,0.35239,False
in00561,C_BF_w0,in00561__C_BF_w0.wav,C,0,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.0,0.35239,False
in00561,D_BF_w0,in00561__D_BF_w0.wav,D,0,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.0,0.35239,False
in00561,S_BF_w0,in00561__S_BF_w0.wav,S,0,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.27643,0.36612,False
in00561,C_BF_w20,in00561__C_BF_w20.wav,C,20,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.0,0.35239,False
in00561,D_BF_w20,in00561__D_BF_w20.wav,D,20,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.0,0.35239,False
in00561,S_BF_w20,in00561__S_BF_w20.wav,S,20,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.27643,0.35239,False
in00561,C_BF_w60,in00561__C_BF_w60.wav,C,60,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.0,0.35239,False
in00561,D_BF_w60,in00561__D_BF_w60.wav,D,60,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.0,0.35239,False
in00561,S_BF_w60,in00561__S_BF_w60.wav,S,60,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.27643,0.35239,False
in00561,C_BF_w160,in00561__C_BF_w160.wav,C,160,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.0,0.35239,False
in00561,D_BF_w160,in00561__D_BF_w160.wav,D,160,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.0,0.35239,False
in00561,S_BF_w160,in00561__S_BF_w160.wav,S,160,LA_0047,none,LA_E_8670051,LA_E_5469240,26909,1681.8125,1.8125,1.27643,0.35239,False
in00562,P_BF,in00562__P_BF.wav,P,0,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.0,0.63232,False
in00562,C_BF_w0,in00562__C_BF_w0.wav,C,0,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.0,0.63232,False
in00562,D_BF_w0,in00562__D_BF_w0.wav,D,0,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.0,0.63232,False
in00562,S_BF_w0,in00562__S_BF_w0.wav,S,0,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.583552,0.64298,False
in00562,C_BF_w20,in00562__C_BF_w20.wav,C,20,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.0,0.63232,False
in00562,D_BF_w20,in00562__D_BF_w20.wav,D,20,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.0,0.63232,False
in00562,S_BF_w20,in00562__S_BF_w20.wav,S,20,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.583552,0.64298,False
in00562,C_BF_w60,in00562__C_BF_w60.wav,C,60,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.0,0.63232,False
in00562,D_BF_w60,in00562__D_BF_w60.wav,D,60,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.0,0.63232,False
in00562,S_BF_w60,in00562__S_BF_w60.wav,S,60,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.583552,0.64298,False
in00562,C_BF_w160,in00562__C_BF_w160.wav,C,160,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.0,0.63232,False
in00562,D_BF_w160,in00562__D_BF_w160.wav,D,160,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.0,0.63232,False
in00562,S_BF_w160,in00562__S_BF_w160.wav,S,160,LA_0020,none,LA_E_7483475,LA_E_8741967,33426,2089.125,9.125,1.583552,0.64298,False
in00563,P_BF,in00563__P_BF.wav,P,0,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,1.0,0.56223,False
in00563,C_BF_w0,in00563__C_BF_w0.wav,C,0,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,1.0,0.56223,False
in00563,D_BF_w0,in00563__D_BF_w0.wav,D,0,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,1.0,0.56223,False
in00563,S_BF_w0,in00563__S_BF_w0.wav,S,0,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,0.822887,0.33216,False
in00563,C_BF_w20,in00563__C_BF_w20.wav,C,20,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,1.0,0.56223,False
in00563,D_BF_w20,in00563__D_BF_w20.wav,D,20,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,1.0,0.56223,False
in00563,S_BF_w20,in00563__S_BF_w20.wav,S,20,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,0.822887,0.33216,False
in00563,C_BF_w60,in00563__C_BF_w60.wav,C,60,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,1.0,0.56223,False
in00563,D_BF_w60,in00563__D_BF_w60.wav,D,60,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,1.0,0.56223,False
in00563,S_BF_w60,in00563__S_BF_w60.wav,S,60,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,0.822887,0.33216,False
in00563,C_BF_w160,in00563__C_BF_w160.wav,C,160,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,1.0,0.56223,False
in00563,D_BF_w160,in00563__D_BF_w160.wav,D,160,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,1.0,0.56223,False
in00563,S_BF_w160,in00563__S_BF_w160.wav,S,160,LA_0022,none,LA_E_6689672,LA_E_1044956,20451,1278.1875,18.1875,0.822887,0.33216,False
in00564,P_BF,in00564__P_BF.wav,P,0,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.0,0.70309,False
in00564,C_BF_w0,in00564__C_BF_w0.wav,C,0,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.0,0.70309,False
in00564,D_BF_w0,in00564__D_BF_w0.wav,D,0,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.0,0.70309,False
in00564,S_BF_w0,in00564__S_BF_w0.wav,S,0,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.66735,0.70309,False
in00564,C_BF_w20,in00564__C_BF_w20.wav,C,20,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.0,0.70309,False
in00564,D_BF_w20,in00564__D_BF_w20.wav,D,20,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.0,0.70309,False
in00564,S_BF_w20,in00564__S_BF_w20.wav,S,20,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.66735,0.70309,False
in00564,C_BF_w60,in00564__C_BF_w60.wav,C,60,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.0,0.70309,False
in00564,D_BF_w60,in00564__D_BF_w60.wav,D,60,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.0,0.70309,False
in00564,S_BF_w60,in00564__S_BF_w60.wav,S,60,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.66735,0.70309,False
in00564,C_BF_w160,in00564__C_BF_w160.wav,C,160,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.0,0.70309,False
in00564,D_BF_w160,in00564__D_BF_w160.wav,D,160,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.0,0.70309,False
in00564,S_BF_w160,in00564__S_BF_w160.wav,S,160,LA_0036,none,LA_E_7028606,LA_E_5059972,25884,1617.75,17.75,1.66735,0.70309,False
in00565,P_BF,in00565__P_BF.wav,P,0,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.0,0.54593,False
in00565,C_BF_w0,in00565__C_BF_w0.wav,C,0,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.0,0.54593,False
in00565,D_BF_w0,in00565__D_BF_w0.wav,D,0,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.0,0.54593,False
in00565,S_BF_w0,in00565__S_BF_w0.wav,S,0,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.195989,0.54593,False
in00565,C_BF_w20,in00565__C_BF_w20.wav,C,20,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.0,0.54593,False
in00565,D_BF_w20,in00565__D_BF_w20.wav,D,20,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.0,0.54593,False
in00565,S_BF_w20,in00565__S_BF_w20.wav,S,20,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.195989,0.54593,False
in00565,C_BF_w60,in00565__C_BF_w60.wav,C,60,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.0,0.54593,False
in00565,D_BF_w60,in00565__D_BF_w60.wav,D,60,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.0,0.54593,False
in00565,S_BF_w60,in00565__S_BF_w60.wav,S,60,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.195989,0.54593,False
in00565,C_BF_w160,in00565__C_BF_w160.wav,C,160,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.0,0.54593,False
in00565,D_BF_w160,in00565__D_BF_w160.wav,D,160,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.0,0.54593,False
in00565,S_BF_w160,in00565__S_BF_w160.wav,S,160,LA_0067,none,LA_E_4325150,LA_E_7791807,32928,2058.0,18.0,1.195989,0.54593,False
in00566,P_BF,in00566__P_BF.wav,P,0,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.0,0.55453,False
in00566,C_BF_w0,in00566__C_BF_w0.wav,C,0,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.0,0.55453,False
in00566,D_BF_w0,in00566__D_BF_w0.wav,D,0,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.0,0.55453,False
in00566,S_BF_w0,in00566__S_BF_w0.wav,S,0,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.151608,0.55453,False
in00566,C_BF_w20,in00566__C_BF_w20.wav,C,20,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.0,0.55453,False
in00566,D_BF_w20,in00566__D_BF_w20.wav,D,20,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.0,0.55453,False
in00566,S_BF_w20,in00566__S_BF_w20.wav,S,20,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.151608,0.55453,False
in00566,C_BF_w60,in00566__C_BF_w60.wav,C,60,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.0,0.55453,False
in00566,D_BF_w60,in00566__D_BF_w60.wav,D,60,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.0,0.55453,False
in00566,S_BF_w60,in00566__S_BF_w60.wav,S,60,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.151608,0.55453,False
in00566,C_BF_w160,in00566__C_BF_w160.wav,C,160,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.0,0.55453,False
in00566,D_BF_w160,in00566__D_BF_w160.wav,D,160,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.0,0.55453,False
in00566,S_BF_w160,in00566__S_BF_w160.wav,S,160,LA_0017,none,LA_E_8313081,LA_E_7256649,30529,1908.0625,8.0625,1.151608,0.55453,False
in00567,P_BF,in00567__P_BF.wav,P,0,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,1.0,0.52975,False
in00567,C_BF_w0,in00567__C_BF_w0.wav,C,0,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,1.0,0.52975,False
in00567,D_BF_w0,in00567__D_BF_w0.wav,D,0,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,1.0,0.52975,False
in00567,S_BF_w0,in00567__S_BF_w0.wav,S,0,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,0.905813,0.49929,False
in00567,C_BF_w20,in00567__C_BF_w20.wav,C,20,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,1.0,0.52975,False
in00567,D_BF_w20,in00567__D_BF_w20.wav,D,20,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,1.0,0.52975,False
in00567,S_BF_w20,in00567__S_BF_w20.wav,S,20,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,0.905813,0.49929,False
in00567,C_BF_w60,in00567__C_BF_w60.wav,C,60,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,1.0,0.52975,False
in00567,D_BF_w60,in00567__D_BF_w60.wav,D,60,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,1.0,0.52975,False
in00567,S_BF_w60,in00567__S_BF_w60.wav,S,60,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,0.905813,0.49929,False
in00567,C_BF_w160,in00567__C_BF_w160.wav,C,160,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,1.0,0.52975,False
in00567,D_BF_w160,in00567__D_BF_w160.wav,D,160,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,1.0,0.52975,False
in00567,S_BF_w160,in00567__S_BF_w160.wav,S,160,LA_0006,none,LA_E_1218176,LA_E_1638693,15556,972.25,12.25,0.905813,0.49929,False
in00568,P_BF,in00568__P_BF.wav,P,0,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,1.0,0.79724,False
in00568,C_BF_w0,in00568__C_BF_w0.wav,C,0,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,1.0,0.79724,False
in00568,D_BF_w0,in00568__D_BF_w0.wav,D,0,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,1.0,0.51654,False
in00568,S_BF_w0,in00568__S_BF_w0.wav,S,0,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,0.93151,0.64078,False
in00568,C_BF_w20,in00568__C_BF_w20.wav,C,20,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,1.0,0.79724,False
in00568,D_BF_w20,in00568__D_BF_w20.wav,D,20,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,1.0,0.42471,False
in00568,S_BF_w20,in00568__S_BF_w20.wav,S,20,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,0.93151,0.64078,False
in00568,C_BF_w60,in00568__C_BF_w60.wav,C,60,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,1.0,0.79724,False
in00568,D_BF_w60,in00568__D_BF_w60.wav,D,60,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,1.0,0.42078,False
in00568,S_BF_w60,in00568__S_BF_w60.wav,S,60,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,0.93151,0.64078,False
in00568,C_BF_w160,in00568__C_BF_w160.wav,C,160,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,1.0,0.79724,False
in00568,D_BF_w160,in00568__D_BF_w160.wav,D,160,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,1.0,0.42078,False
in00568,S_BF_w160,in00568__S_BF_w160.wav,S,160,LA_0034,none,LA_E_8883509,LA_E_1335508,15281,955.0625,15.0625,0.93151,0.64078,False
in00569,P_BF,in00569__P_BF.wav,P,0,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,1.0,0.01514,False
in00569,C_BF_w0,in00569__C_BF_w0.wav,C,0,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,1.0,0.01514,False
in00569,D_BF_w0,in00569__D_BF_w0.wav,D,0,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,1.0,0.01514,False
in00569,S_BF_w0,in00569__S_BF_w0.wav,S,0,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,0.251189,0.11175,False
in00569,C_BF_w20,in00569__C_BF_w20.wav,C,20,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,1.0,0.01514,False
in00569,D_BF_w20,in00569__D_BF_w20.wav,D,20,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,1.0,0.01514,False
in00569,S_BF_w20,in00569__S_BF_w20.wav,S,20,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,0.251189,0.11175,False
in00569,C_BF_w60,in00569__C_BF_w60.wav,C,60,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,1.0,0.01514,False
in00569,D_BF_w60,in00569__D_BF_w60.wav,D,60,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,1.0,0.01514,False
in00569,S_BF_w60,in00569__S_BF_w60.wav,S,60,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,0.251189,0.11175,False
in00569,C_BF_w160,in00569__C_BF_w160.wav,C,160,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,1.0,0.01514,False
in00569,D_BF_w160,in00569__D_BF_w160.wav,D,160,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,1.0,0.01514,False
in00569,S_BF_w160,in00569__S_BF_w160.wav,S,160,LA_0068,none,LA_E_2790922,LA_E_1568692,27372,1710.75,10.75,0.251189,0.11175,False
in00570,P_BF,in00570__P_BF.wav,P,0,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.0,0.56552,False
in00570,C_BF_w0,in00570__C_BF_w0.wav,C,0,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.0,0.56552,False
in00570,D_BF_w0,in00570__D_BF_w0.wav,D,0,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.0,0.56552,False
in00570,S_BF_w0,in00570__S_BF_w0.wav,S,0,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.105356,0.64453,False
in00570,C_BF_w20,in00570__C_BF_w20.wav,C,20,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.0,0.56552,False
in00570,D_BF_w20,in00570__D_BF_w20.wav,D,20,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.0,0.56552,False
in00570,S_BF_w20,in00570__S_BF_w20.wav,S,20,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.105356,0.64453,False
in00570,C_BF_w60,in00570__C_BF_w60.wav,C,60,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.0,0.56552,False
in00570,D_BF_w60,in00570__D_BF_w60.wav,D,60,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.0,0.56552,False
in00570,S_BF_w60,in00570__S_BF_w60.wav,S,60,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.105356,0.64453,False
in00570,C_BF_w160,in00570__C_BF_w160.wav,C,160,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.0,0.56552,False
in00570,D_BF_w160,in00570__D_BF_w160.wav,D,160,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.0,0.56552,False
in00570,S_BF_w160,in00570__S_BF_w160.wav,S,160,LA_0020,none,LA_E_6544958,LA_E_1564490,22181,1386.3125,6.3125,1.105356,0.64453,False
in00571,P_BF,in00571__P_BF.wav,P,0,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.0,0.54346,False
in00571,C_BF_w0,in00571__C_BF_w0.wav,C,0,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.0,0.54346,False
in00571,D_BF_w0,in00571__D_BF_w0.wav,D,0,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.0,0.54346,False
in00571,S_BF_w0,in00571__S_BF_w0.wav,S,0,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.055928,0.54346,False
in00571,C_BF_w20,in00571__C_BF_w20.wav,C,20,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.0,0.54346,False
in00571,D_BF_w20,in00571__D_BF_w20.wav,D,20,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.0,0.54346,False
in00571,S_BF_w20,in00571__S_BF_w20.wav,S,20,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.055928,0.54346,False
in00571,C_BF_w60,in00571__C_BF_w60.wav,C,60,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.0,0.54346,False
in00571,D_BF_w60,in00571__D_BF_w60.wav,D,60,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.0,0.54346,False
in00571,S_BF_w60,in00571__S_BF_w60.wav,S,60,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.055928,0.54346,False
in00571,C_BF_w160,in00571__C_BF_w160.wav,C,160,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.0,0.54346,False
in00571,D_BF_w160,in00571__D_BF_w160.wav,D,160,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.0,0.54346,False
in00571,S_BF_w160,in00571__S_BF_w160.wav,S,160,LA_0067,none,LA_E_6873356,LA_E_4048558,24829,1551.8125,11.8125,1.055928,0.54346,False
in00572,P_BF,in00572__P_BF.wav,P,0,LA_0002,none,LA_E_8228023,LA_E_3318013,29524,1845.25,5.25,1.0,0.62259,False
in00572,C_BF_w0,in00572__C_BF_w0.wav,C,0,LA_0002,none,LA_E_8228023,LA_E_3318013,29524,1845.25,5.25,1.0,0.62259,False
in00572,D_BF_w0,in00572__D_BF_w0.wav,D,0,LA_0002,none,LA_E_8228023,LA_E_3318013,29524,1845.25,5.25,1.0,0.62259,False
in00572,S_BF_w0,in00572__S_BF_w0.wav,S,0,LA_0002,none,LA_E_8228023,LA_E_3318013,29524,1845.25,5.25,0.750868,0.41258,False
in00572,C_BF_w20,in00572__C_BF_w20.wav,C,20,LA_0002,none,LA_E_8228023,LA_E_3318013,29524,1845.25,5.25,1.0,0.62259,False
in00572,D_BF_w20,in00572__D_BF_w20.wav,D,20,LA_0002,none,LA_E_8228023,LA_E_3318013,29524,1845.25,5.25,1.0,0.62259,False
in00572,S_BF_w20,in00572__S_BF_w20.wav,S,20,LA_0002,none,LA_E_8228023,LA_E_3318013,29524,1845.25,5.25,0.750868,0.41258,False
